Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,source_league,source_season,source_provider
SERIEA,15/12/2024,US Lecce,AC Monza,2,1,H,SERIEA,2024-25,openfootball
SERIEA,16/12/2024,SS Lazio,FC Internazionale Milano,0,6,A,SERIEA,2024-25,openfootball
SERIEA,20/12/2024,Hellas Verona FC,AC Milan,0,1,A,SERIEA,2024-25,openfootball
SERIEA,21/12/2024,Genoa CFC,SSC Napoli,1,2,A,SERIEA,2024-25,openfootball
SERIEA,21/12/2024,Torino FC,Bologna FC 1909,0,2,A,SERIEA,2024-25,openfootball
SERIEA,21/12/2024,US Lecce,SS Lazio,1,2,A,SERIEA,2024-25,openfootball
SERIEA,22/12/2024,AC Monza,Juventus FC,1,2,A,SERIEA,2024-25,openfootball
SERIEA,22/12/2024,AS Roma,Parma Calcio 1913,5,0,H,SERIEA,2024-25,openfootball
SERIEA,22/12/2024,Atalanta BC,Empoli FC,3,2,H,SERIEA,2024-25,openfootball
SERIEA,22/12/2024,Venezia FC,Cagliari Calcio,2,1,H,SERIEA,2024-25,openfootball
SERIEA,23/12/2024,ACF Fiorentina,Udinese Calcio,1,2,A,SERIEA,2024-25,openfootball
SERIEA,23/12/2024,FC Internazionale Milano,Como 1907,2,0,H,SERIEA,2024-25,openfootball
SERIEA,28/12/2024,Cagliari Calcio,FC Internazionale Milano,0,3,A,SERIEA,2024-25,openfootball
SERIEA,28/12/2024,Empoli FC,Genoa CFC,1,2,A,SERIEA,2024-25,openfootball
SERIEA,28/12/2024,Parma Calcio 1913,AC Monza,2,1,H,SERIEA,2024-25,openfootball
SERIEA,28/12/2024,SS Lazio,Atalanta BC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,29/12/2024,AC Milan,AS Roma,1,1,D,SERIEA,2024-25,openfootball
SERIEA,29/12/2024,Juventus FC,ACF Fiorentina,2,2,D,SERIEA,2024-25,openfootball
SERIEA,29/12/2024,SSC Napoli,Venezia FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,29/12/2024,Udinese Calcio,Torino FC,2,2,D,SERIEA,2024-25,openfootball
SERIEA,30/12/2024,Bologna FC 1909,Hellas Verona FC,2,3,A,SERIEA,2024-25,openfootball
SERIEA,30/12/2024,Como 1907,US Lecce,2,0,H,SERIEA,2024-25,openfootball
SERIEA,04/01/2025,ACF Fiorentina,SSC Napoli,0,3,A,SERIEA,2024-25,openfootball
SERIEA,04/01/2025,Hellas Verona FC,Udinese Calcio,0,0,D,SERIEA,2024-25,openfootball
SERIEA,04/01/2025,Venezia FC,Empoli FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,05/01/2025,AC Monza,Cagliari Calcio,1,2,A,SERIEA,2024-25,openfootball
SERIEA,05/01/2025,AS Roma,SS Lazio,2,0,H,SERIEA,2024-25,openfootball
SERIEA,05/01/2025,Torino FC,Parma Calcio 1913,0,0,D,SERIEA,2024-25,openfootball
SERIEA,05/01/2025,US Lecce,Genoa CFC,0,0,D,SERIEA,2024-25,openfootball
SERIEA,10/01/2025,SS Lazio,Como 1907,1,1,D,SERIEA,2024-25,openfootball
SERIEA,11/01/2025,AC Milan,Cagliari Calcio,1,1,D,SERIEA,2024-25,openfootball
SERIEA,11/01/2025,Empoli FC,US Lecce,1,3,A,SERIEA,2024-25,openfootball
SERIEA,11/01/2025,Torino FC,Juventus FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,11/01/2025,Udinese Calcio,Atalanta BC,0,0,D,SERIEA,2024-25,openfootball
SERIEA,12/01/2025,Bologna FC 1909,AS Roma,2,2,D,SERIEA,2024-25,openfootball
SERIEA,12/01/2025,Genoa CFC,Parma Calcio 1913,1,0,H,SERIEA,2024-25,openfootball
SERIEA,12/01/2025,SSC Napoli,Hellas Verona FC,2,0,H,SERIEA,2024-25,openfootball
SERIEA,12/01/2025,Venezia FC,FC Internazionale Milano,0,1,A,SERIEA,2024-25,openfootball
SERIEA,13/01/2025,AC Monza,ACF Fiorentina,2,1,H,SERIEA,2024-25,openfootball
SERIEA,14/01/2025,Atalanta BC,Juventus FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,14/01/2025,Como 1907,AC Milan,1,2,A,SERIEA,2024-25,openfootball
SERIEA,15/01/2025,FC Internazionale Milano,Bologna FC 1909,2,2,D,SERIEA,2024-25,openfootball
SERIEA,17/01/2025,AS Roma,Genoa CFC,3,1,H,SERIEA,2024-25,openfootball
SERIEA,18/01/2025,Atalanta BC,SSC Napoli,2,3,A,SERIEA,2024-25,openfootball
SERIEA,18/01/2025,Bologna FC 1909,AC Monza,3,1,H,SERIEA,2024-25,openfootball
SERIEA,18/01/2025,Juventus FC,AC Milan,2,0,H,SERIEA,2024-25,openfootball
SERIEA,19/01/2025,ACF Fiorentina,Torino FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,19/01/2025,Cagliari Calcio,US Lecce,4,1,H,SERIEA,2024-25,openfootball
SERIEA,19/01/2025,FC Internazionale Milano,Empoli FC,3,1,H,SERIEA,2024-25,openfootball
SERIEA,19/01/2025,Hellas Verona FC,SS Lazio,0,3,A,SERIEA,2024-25,openfootball
SERIEA,19/01/2025,Parma Calcio 1913,Venezia FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,20/01/2025,Como 1907,Udinese Calcio,4,1,H,SERIEA,2024-25,openfootball
SERIEA,24/01/2025,Torino FC,Cagliari Calcio,2,0,H,SERIEA,2024-25,openfootball
SERIEA,25/01/2025,Como 1907,Atalanta BC,1,2,A,SERIEA,2024-25,openfootball
SERIEA,25/01/2025,Empoli FC,Bologna FC 1909,1,1,D,SERIEA,2024-25,openfootball
SERIEA,25/01/2025,SSC Napoli,Juventus FC,2,1,H,SERIEA,2024-25,openfootball
SERIEA,26/01/2025,AC Milan,Parma Calcio 1913,3,2,H,SERIEA,2024-25,openfootball
SERIEA,26/01/2025,SS Lazio,ACF Fiorentina,1,2,A,SERIEA,2024-25,openfootball
SERIEA,26/01/2025,US Lecce,FC Internazionale Milano,0,4,A,SERIEA,2024-25,openfootball
SERIEA,26/01/2025,Udinese Calcio,AS Roma,1,2,A,SERIEA,2024-25,openfootball
SERIEA,27/01/2025,Genoa CFC,AC Monza,2,0,H,SERIEA,2024-25,openfootball
SERIEA,27/01/2025,Venezia FC,Hellas Verona FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,31/01/2025,Parma Calcio 1913,US Lecce,1,3,A,SERIEA,2024-25,openfootball
SERIEA,01/02/2025,AC Monza,Hellas Verona FC,0,1,A,SERIEA,2024-25,openfootball
SERIEA,01/02/2025,Atalanta BC,Torino FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,01/02/2025,Bologna FC 1909,Como 1907,2,0,H,SERIEA,2024-25,openfootball
SERIEA,01/02/2025,Udinese Calcio,Venezia FC,3,2,H,SERIEA,2024-25,openfootball
SERIEA,02/02/2025,AC Milan,FC Internazionale Milano,1,1,D,SERIEA,2024-25,openfootball
SERIEA,02/02/2025,ACF Fiorentina,Genoa CFC,2,1,H,SERIEA,2024-25,openfootball
SERIEA,02/02/2025,AS Roma,SSC Napoli,1,1,D,SERIEA,2024-25,openfootball
SERIEA,02/02/2025,Juventus FC,Empoli FC,4,1,H,SERIEA,2024-25,openfootball
SERIEA,03/02/2025,Cagliari Calcio,SS Lazio,1,2,A,SERIEA,2024-25,openfootball
SERIEA,06/02/2025,ACF Fiorentina,FC Internazionale Milano,3,0,H,SERIEA,2024-25,openfootball
SERIEA,07/02/2025,Como 1907,Juventus FC,1,2,A,SERIEA,2024-25,openfootball
SERIEA,08/02/2025,Empoli FC,AC Milan,0,2,A,SERIEA,2024-25,openfootball
SERIEA,08/02/2025,Hellas Verona FC,Atalanta BC,0,5,A,SERIEA,2024-25,openfootball
SERIEA,08/02/2025,Torino FC,Genoa CFC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,09/02/2025,Cagliari Calcio,Parma Calcio 1913,2,1,H,SERIEA,2024-25,openfootball
SERIEA,09/02/2025,SS Lazio,AC Monza,5,1,H,SERIEA,2024-25,openfootball
SERIEA,09/02/2025,SSC Napoli,Udinese Calcio,1,1,D,SERIEA,2024-25,openfootball
SERIEA,09/02/2025,US Lecce,Bologna FC 1909,0,0,D,SERIEA,2024-25,openfootball
SERIEA,09/02/2025,Venezia FC,AS Roma,0,1,A,SERIEA,2024-25,openfootball
SERIEA,10/02/2025,FC Internazionale Milano,ACF Fiorentina,2,1,H,SERIEA,2024-25,openfootball
SERIEA,14/02/2025,Bologna FC 1909,Torino FC,3,2,H,SERIEA,2024-25,openfootball
SERIEA,15/02/2025,AC Milan,Hellas Verona FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,15/02/2025,Atalanta BC,Cagliari Calcio,0,0,D,SERIEA,2024-25,openfootball
SERIEA,15/02/2025,SS Lazio,SSC Napoli,2,2,D,SERIEA,2024-25,openfootball
SERIEA,16/02/2025,AC Monza,US Lecce,0,0,D,SERIEA,2024-25,openfootball
SERIEA,16/02/2025,ACF Fiorentina,Como 1907,0,2,A,SERIEA,2024-25,openfootball
SERIEA,16/02/2025,Juventus FC,FC Internazionale Milano,1,0,H,SERIEA,2024-25,openfootball
SERIEA,16/02/2025,Parma Calcio 1913,AS Roma,0,1,A,SERIEA,2024-25,openfootball
SERIEA,16/02/2025,Udinese Calcio,Empoli FC,3,0,H,SERIEA,2024-25,openfootball
SERIEA,17/02/2025,Genoa CFC,Venezia FC,2,0,H,SERIEA,2024-25,openfootball
SERIEA,21/02/2025,US Lecce,Udinese Calcio,0,1,A,SERIEA,2024-25,openfootball
SERIEA,22/02/2025,FC Internazionale Milano,Genoa CFC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,22/02/2025,Parma Calcio 1913,Bologna FC 1909,2,0,H,SERIEA,2024-25,openfootball
SERIEA,22/02/2025,Torino FC,AC Milan,2,1,H,SERIEA,2024-25,openfootball
SERIEA,22/02/2025,Venezia FC,SS Lazio,0,0,D,SERIEA,2024-25,openfootball
SERIEA,23/02/2025,Cagliari Calcio,Juventus FC,0,1,A,SERIEA,2024-25,openfootball
SERIEA,23/02/2025,Como 1907,SSC Napoli,2,1,H,SERIEA,2024-25,openfootball
SERIEA,23/02/2025,Empoli FC,Atalanta BC,0,5,A,SERIEA,2024-25,openfootball
SERIEA,23/02/2025,Hellas Verona FC,ACF Fiorentina,1,0,H,SERIEA,2024-25,openfootball
SERIEA,24/02/2025,AS Roma,AC Monza,4,0,H,SERIEA,2024-25,openfootball
SERIEA,27/02/2025,Bologna FC 1909,AC Milan,2,1,H,SERIEA,2024-25,openfootball
SERIEA,28/02/2025,ACF Fiorentina,US Lecce,1,0,H,SERIEA,2024-25,openfootball
SERIEA,01/03/2025,Atalanta BC,Venezia FC,0,0,D,SERIEA,2024-25,openfootball
SERIEA,01/03/2025,SSC Napoli,FC Internazionale Milano,1,1,D,SERIEA,2024-25,openfootball
SERIEA,01/03/2025,Udinese Calcio,Parma Calcio 1913,1,0,H,SERIEA,2024-25,openfootball
SERIEA,02/03/2025,AC Milan,SS Lazio,1,2,A,SERIEA,2024-25,openfootball
SERIEA,02/03/2025,AC Monza,Torino FC,0,2,A,SERIEA,2024-25,openfootball
SERIEA,02/03/2025,AS Roma,Como 1907,2,1,H,SERIEA,2024-25,openfootball
SERIEA,02/03/2025,Bologna FC 1909,Cagliari Calcio,2,1,H,SERIEA,2024-25,openfootball
SERIEA,02/03/2025,Genoa CFC,Empoli FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,03/03/2025,Juventus FC,Hellas Verona FC,2,0,H,SERIEA,2024-25,openfootball
SERIEA,07/03/2025,Cagliari Calcio,Genoa CFC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,08/03/2025,Como 1907,Venezia FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,08/03/2025,FC Internazionale Milano,AC Monza,3,2,H,SERIEA,2024-25,openfootball
SERIEA,08/03/2025,Parma Calcio 1913,Torino FC,2,2,D,SERIEA,2024-25,openfootball
SERIEA,08/03/2025,US Lecce,AC Milan,2,3,A,SERIEA,2024-25,openfootball
SERIEA,09/03/2025,Empoli FC,AS Roma,0,1,A,SERIEA,2024-25,openfootball
SERIEA,09/03/2025,Hellas Verona FC,Bologna FC 1909,1,2,A,SERIEA,2024-25,openfootball
SERIEA,09/03/2025,Juventus FC,Atalanta BC,0,4,A,SERIEA,2024-25,openfootball
SERIEA,09/03/2025,SSC Napoli,ACF Fiorentina,2,1,H,SERIEA,2024-25,openfootball
SERIEA,10/03/2025,SS Lazio,Udinese Calcio,1,1,D,SERIEA,2024-25,openfootball
SERIEA,14/03/2025,Genoa CFC,US Lecce,2,1,H,SERIEA,2024-25,openfootball
SERIEA,15/03/2025,AC Milan,Como 1907,2,1,H,SERIEA,2024-25,openfootball
SERIEA,15/03/2025,AC Monza,Parma Calcio 1913,1,1,D,SERIEA,2024-25,openfootball
SERIEA,15/03/2025,Torino FC,Empoli FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,15/03/2025,Udinese Calcio,Hellas Verona FC,0,1,A,SERIEA,2024-25,openfootball
SERIEA,16/03/2025,ACF Fiorentina,Juventus FC,3,0,H,SERIEA,2024-25,openfootball
SERIEA,16/03/2025,AS Roma,Cagliari Calcio,1,0,H,SERIEA,2024-25,openfootball
SERIEA,16/03/2025,Atalanta BC,FC Internazionale Milano,0,2,A,SERIEA,2024-25,openfootball
SERIEA,16/03/2025,Bologna FC 1909,SS Lazio,5,0,H,SERIEA,2024-25,openfootball
SERIEA,16/03/2025,Venezia FC,SSC Napoli,0,0,D,SERIEA,2024-25,openfootball
SERIEA,29/03/2025,Como 1907,Empoli FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,29/03/2025,Juventus FC,Genoa CFC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,29/03/2025,US Lecce,AS Roma,0,1,A,SERIEA,2024-25,openfootball
SERIEA,29/03/2025,Venezia FC,Bologna FC 1909,0,1,A,SERIEA,2024-25,openfootball
SERIEA,30/03/2025,ACF Fiorentina,Atalanta BC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,30/03/2025,Cagliari Calcio,AC Monza,3,0,H,SERIEA,2024-25,openfootball
SERIEA,30/03/2025,FC Internazionale Milano,Udinese Calcio,2,1,H,SERIEA,2024-25,openfootball
SERIEA,30/03/2025,SSC Napoli,AC Milan,2,1,H,SERIEA,2024-25,openfootball
SERIEA,31/03/2025,Hellas Verona FC,Parma Calcio 1913,0,0,D,SERIEA,2024-25,openfootball
SERIEA,31/03/2025,SS Lazio,Torino FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,04/04/2025,Genoa CFC,Udinese Calcio,1,0,H,SERIEA,2024-25,openfootball
SERIEA,05/04/2025,AC Milan,ACF Fiorentina,2,2,D,SERIEA,2024-25,openfootball
SERIEA,05/04/2025,AC Monza,Como 1907,1,3,A,SERIEA,2024-25,openfootball
SERIEA,05/04/2025,Parma Calcio 1913,FC Internazionale Milano,2,2,D,SERIEA,2024-25,openfootball
SERIEA,06/04/2025,AS Roma,Juventus FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,06/04/2025,Atalanta BC,SS Lazio,0,1,A,SERIEA,2024-25,openfootball
SERIEA,06/04/2025,Empoli FC,Cagliari Calcio,0,0,D,SERIEA,2024-25,openfootball
SERIEA,06/04/2025,Torino FC,Hellas Verona FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,06/04/2025,US Lecce,Venezia FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,07/04/2025,Bologna FC 1909,SSC Napoli,1,1,D,SERIEA,2024-25,openfootball
SERIEA,11/04/2025,Udinese Calcio,AC Milan,0,4,A,SERIEA,2024-25,openfootball
SERIEA,12/04/2025,FC Internazionale Milano,Cagliari Calcio,3,1,H,SERIEA,2024-25,openfootball
SERIEA,12/04/2025,Juventus FC,US Lecce,2,1,H,SERIEA,2024-25,openfootball
SERIEA,12/04/2025,Venezia FC,AC Monza,1,0,H,SERIEA,2024-25,openfootball
SERIEA,13/04/2025,ACF Fiorentina,Parma Calcio 1913,0,0,D,SERIEA,2024-25,openfootball
SERIEA,13/04/2025,Atalanta BC,Bologna FC 1909,2,0,H,SERIEA,2024-25,openfootball
SERIEA,13/04/2025,Como 1907,Torino FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,13/04/2025,Hellas Verona FC,Genoa CFC,0,0,D,SERIEA,2024-25,openfootball
SERIEA,13/04/2025,SS Lazio,AS Roma,1,1,D,SERIEA,2024-25,openfootball
SERIEA,14/04/2025,SSC Napoli,Empoli FC,3,0,H,SERIEA,2024-25,openfootball
SERIEA,19/04/2025,AC Monza,SSC Napoli,0,1,A,SERIEA,2024-25,openfootball
SERIEA,19/04/2025,AS Roma,Hellas Verona FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,19/04/2025,US Lecce,Como 1907,0,3,A,SERIEA,2024-25,openfootball
SERIEA,20/04/2025,AC Milan,Atalanta BC,0,1,A,SERIEA,2024-25,openfootball
SERIEA,20/04/2025,Bologna FC 1909,FC Internazionale Milano,1,0,H,SERIEA,2024-25,openfootball
SERIEA,20/04/2025,Empoli FC,Venezia FC,2,2,D,SERIEA,2024-25,openfootball
SERIEA,23/04/2025,Cagliari Calcio,ACF Fiorentina,1,2,A,SERIEA,2024-25,openfootball
SERIEA,23/04/2025,Genoa CFC,SS Lazio,0,2,A,SERIEA,2024-25,openfootball
SERIEA,23/04/2025,Parma Calcio 1913,Juventus FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,23/04/2025,Torino FC,Udinese Calcio,2,0,H,SERIEA,2024-25,openfootball
SERIEA,27/04/2025,ACF Fiorentina,Empoli FC,2,1,H,SERIEA,2024-25,openfootball
SERIEA,27/04/2025,Atalanta BC,US Lecce,1,1,D,SERIEA,2024-25,openfootball
SERIEA,27/04/2025,Como 1907,Genoa CFC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,27/04/2025,FC Internazionale Milano,AS Roma,0,1,A,SERIEA,2024-25,openfootball
SERIEA,27/04/2025,Juventus FC,AC Monza,2,0,H,SERIEA,2024-25,openfootball
SERIEA,27/04/2025,SSC Napoli,Torino FC,2,0,H,SERIEA,2024-25,openfootball
SERIEA,27/04/2025,Venezia FC,AC Milan,0,2,A,SERIEA,2024-25,openfootball
SERIEA,28/04/2025,Hellas Verona FC,Cagliari Calcio,0,2,A,SERIEA,2024-25,openfootball
SERIEA,28/04/2025,SS Lazio,Parma Calcio 1913,2,2,D,SERIEA,2024-25,openfootball
SERIEA,28/04/2025,Udinese Calcio,Bologna FC 1909,0,0,D,SERIEA,2024-25,openfootball
SERIEA,02/05/2025,Torino FC,Venezia FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,03/05/2025,Cagliari Calcio,Udinese Calcio,1,2,A,SERIEA,2024-25,openfootball
SERIEA,03/05/2025,FC Internazionale Milano,Hellas Verona FC,1,0,H,SERIEA,2024-25,openfootball
SERIEA,03/05/2025,Parma Calcio 1913,Como 1907,0,1,A,SERIEA,2024-25,openfootball
SERIEA,03/05/2025,US Lecce,SSC Napoli,0,1,A,SERIEA,2024-25,openfootball
SERIEA,04/05/2025,AC Monza,Atalanta BC,0,4,A,SERIEA,2024-25,openfootball
SERIEA,04/05/2025,AS Roma,ACF Fiorentina,1,0,H,SERIEA,2024-25,openfootball
SERIEA,04/05/2025,Bologna FC 1909,Juventus FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,04/05/2025,Empoli FC,SS Lazio,0,1,A,SERIEA,2024-25,openfootball
SERIEA,05/05/2025,Genoa CFC,AC Milan,1,2,A,SERIEA,2024-25,openfootball
SERIEA,09/05/2025,AC Milan,Bologna FC 1909,3,1,H,SERIEA,2024-25,openfootball
SERIEA,10/05/2025,Como 1907,Cagliari Calcio,3,1,H,SERIEA,2024-25,openfootball
SERIEA,10/05/2025,Empoli FC,Parma Calcio 1913,2,1,H,SERIEA,2024-25,openfootball
SERIEA,10/05/2025,SS Lazio,Juventus FC,1,1,D,SERIEA,2024-25,openfootball
SERIEA,11/05/2025,Hellas Verona FC,US Lecce,1,1,D,SERIEA,2024-25,openfootball
SERIEA,11/05/2025,SSC Napoli,Genoa CFC,2,2,D,SERIEA,2024-25,openfootball
SERIEA,11/05/2025,Torino FC,FC Internazionale Milano,0,2,A,SERIEA,2024-25,openfootball
SERIEA,11/05/2025,Udinese Calcio,AC Monza,1,2,A,SERIEA,2024-25,openfootball
SERIEA,12/05/2025,Atalanta BC,AS Roma,2,1,H,SERIEA,2024-25,openfootball
SERIEA,12/05/2025,Venezia FC,ACF Fiorentina,2,1,H,SERIEA,2024-25,openfootball
SERIEA,17/05/2025,Genoa CFC,Atalanta BC,2,3,A,SERIEA,2024-25,openfootball
SERIEA,18/05/2025,AC Monza,Empoli FC,1,3,A,SERIEA,2024-25,openfootball
SERIEA,18/05/2025,ACF Fiorentina,Bologna FC 1909,3,2,H,SERIEA,2024-25,openfootball
SERIEA,18/05/2025,AS Roma,AC Milan,3,1,H,SERIEA,2024-25,openfootball
SERIEA,18/05/2025,Cagliari Calcio,Venezia FC,3,0,H,SERIEA,2024-25,openfootball
SERIEA,18/05/2025,FC Internazionale Milano,SS Lazio,2,2,D,SERIEA,2024-25,openfootball
SERIEA,18/05/2025,Hellas Verona FC,Como 1907,1,1,D,SERIEA,2024-25,openfootball
SERIEA,18/05/2025,Juventus FC,Udinese Calcio,2,0,H,SERIEA,2024-25,openfootball
SERIEA,18/05/2025,Parma Calcio 1913,SSC Napoli,0,0,D,SERIEA,2024-25,openfootball
SERIEA,18/05/2025,US Lecce,Torino FC,1,0,H,SERIEA,2024-25,openfootball
