Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,source_league,source_season,source_provider
BUNDESLIGA,09/11/2022,1. FC Union Berlin,FC Augsburg,2,2,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,09/11/2022,Eintracht Frankfurt,TSG 1899 Hoffenheim,4,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,09/11/2022,FC Schalke 04,1. FSV Mainz 05,1,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,09/11/2022,RB Leipzig,SC Freiburg,3,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/11/2022,Borussia Mönchengladbach,Borussia Dortmund,4,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/11/2022,Bayer 04 Leverkusen,VfB Stuttgart,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/11/2022,FC Augsburg,VfL Bochum 1848,0,1,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/11/2022,FC Schalke 04,FC Bayern München,0,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/11/2022,Hertha BSC,1. FC Köln,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/11/2022,SV Werder Bremen,RB Leipzig,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/11/2022,TSG 1899 Hoffenheim,VfL Wolfsburg,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,13/11/2022,1. FSV Mainz 05,Eintracht Frankfurt,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,13/11/2022,SC Freiburg,1. FC Union Berlin,4,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,20/01/2023,RB Leipzig,FC Bayern München,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,21/01/2023,1. FC Köln,SV Werder Bremen,7,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,21/01/2023,1. FC Union Berlin,TSG 1899 Hoffenheim,3,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,21/01/2023,Eintracht Frankfurt,FC Schalke 04,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,21/01/2023,VfB Stuttgart,1. FSV Mainz 05,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,21/01/2023,VfL Bochum 1848,Hertha BSC,3,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,21/01/2023,VfL Wolfsburg,SC Freiburg,6,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,22/01/2023,Borussia Dortmund,FC Augsburg,4,3,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,22/01/2023,Borussia Mönchengladbach,Bayer 04 Leverkusen,2,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,24/01/2023,FC Bayern München,1. FC Köln,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,24/01/2023,FC Schalke 04,RB Leipzig,1,6,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,24/01/2023,Hertha BSC,VfL Wolfsburg,0,5,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,24/01/2023,TSG 1899 Hoffenheim,VfB Stuttgart,2,2,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/01/2023,1. FSV Mainz 05,Borussia Dortmund,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/01/2023,Bayer 04 Leverkusen,VfL Bochum 1848,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/01/2023,FC Augsburg,Borussia Mönchengladbach,1,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/01/2023,SC Freiburg,Eintracht Frankfurt,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/01/2023,SV Werder Bremen,1. FC Union Berlin,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,27/01/2023,RB Leipzig,VfB Stuttgart,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,28/01/2023,1. FSV Mainz 05,VfL Bochum 1848,5,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,28/01/2023,FC Bayern München,Eintracht Frankfurt,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,28/01/2023,Hertha BSC,1. FC Union Berlin,0,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,28/01/2023,SC Freiburg,FC Augsburg,3,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,28/01/2023,SV Werder Bremen,VfL Wolfsburg,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,28/01/2023,TSG 1899 Hoffenheim,Borussia Mönchengladbach,1,4,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,29/01/2023,Bayer 04 Leverkusen,Borussia Dortmund,0,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,29/01/2023,FC Schalke 04,1. FC Köln,0,0,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,03/02/2023,FC Augsburg,Bayer 04 Leverkusen,1,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/02/2023,1. FC Köln,RB Leipzig,0,0,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/02/2023,1. FC Union Berlin,1. FSV Mainz 05,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/02/2023,Borussia Dortmund,SC Freiburg,5,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/02/2023,Borussia Mönchengladbach,FC Schalke 04,0,0,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/02/2023,Eintracht Frankfurt,Hertha BSC,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/02/2023,VfL Bochum 1848,TSG 1899 Hoffenheim,5,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,05/02/2023,VfB Stuttgart,SV Werder Bremen,0,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,05/02/2023,VfL Wolfsburg,FC Bayern München,2,4,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,10/02/2023,FC Schalke 04,VfL Wolfsburg,0,0,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/02/2023,1. FSV Mainz 05,FC Augsburg,3,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/02/2023,FC Bayern München,VfL Bochum 1848,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/02/2023,RB Leipzig,1. FC Union Berlin,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/02/2023,SC Freiburg,VfB Stuttgart,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/02/2023,SV Werder Bremen,Borussia Dortmund,0,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/02/2023,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,1,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/02/2023,1. FC Köln,Eintracht Frankfurt,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/02/2023,Hertha BSC,Borussia Mönchengladbach,4,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,17/02/2023,FC Augsburg,TSG 1899 Hoffenheim,1,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/02/2023,Borussia Mönchengladbach,FC Bayern München,3,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/02/2023,Eintracht Frankfurt,SV Werder Bremen,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/02/2023,VfB Stuttgart,1. FC Köln,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/02/2023,VfL Bochum 1848,SC Freiburg,0,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/02/2023,VfL Wolfsburg,RB Leipzig,0,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,19/02/2023,1. FC Union Berlin,FC Schalke 04,0,0,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,19/02/2023,Bayer 04 Leverkusen,1. FSV Mainz 05,2,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,19/02/2023,Borussia Dortmund,Hertha BSC,4,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,24/02/2023,1. FSV Mainz 05,Borussia Mönchengladbach,4,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/02/2023,1. FC Köln,VfL Wolfsburg,0,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/02/2023,FC Schalke 04,VfB Stuttgart,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/02/2023,Hertha BSC,FC Augsburg,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/02/2023,RB Leipzig,Eintracht Frankfurt,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/02/2023,SV Werder Bremen,VfL Bochum 1848,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,25/02/2023,TSG 1899 Hoffenheim,Borussia Dortmund,0,1,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,26/02/2023,FC Bayern München,1. FC Union Berlin,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,26/02/2023,SC Freiburg,Bayer 04 Leverkusen,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,03/03/2023,Borussia Dortmund,RB Leipzig,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/03/2023,1. FC Union Berlin,1. FC Köln,0,0,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/03/2023,1. FSV Mainz 05,TSG 1899 Hoffenheim,1,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/03/2023,Borussia Mönchengladbach,SC Freiburg,0,0,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/03/2023,FC Augsburg,SV Werder Bremen,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/03/2023,VfB Stuttgart,FC Bayern München,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,04/03/2023,VfL Bochum 1848,FC Schalke 04,0,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,05/03/2023,Bayer 04 Leverkusen,Hertha BSC,4,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,05/03/2023,VfL Wolfsburg,Eintracht Frankfurt,2,2,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,10/03/2023,1. FC Köln,VfL Bochum 1848,0,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/03/2023,Eintracht Frankfurt,VfB Stuttgart,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/03/2023,FC Bayern München,FC Augsburg,5,3,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/03/2023,FC Schalke 04,Borussia Dortmund,2,2,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/03/2023,Hertha BSC,1. FSV Mainz 05,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,11/03/2023,RB Leipzig,Borussia Mönchengladbach,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/03/2023,SC Freiburg,TSG 1899 Hoffenheim,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/03/2023,SV Werder Bremen,Bayer 04 Leverkusen,2,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/03/2023,VfL Wolfsburg,1. FC Union Berlin,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,17/03/2023,Borussia Mönchengladbach,SV Werder Bremen,2,2,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/03/2023,Borussia Dortmund,1. FC Köln,6,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/03/2023,FC Augsburg,FC Schalke 04,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/03/2023,TSG 1899 Hoffenheim,Hertha BSC,3,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/03/2023,VfB Stuttgart,VfL Wolfsburg,0,1,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/03/2023,VfL Bochum 1848,RB Leipzig,1,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,19/03/2023,1. FC Union Berlin,Eintracht Frankfurt,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,19/03/2023,1. FSV Mainz 05,SC Freiburg,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,19/03/2023,Bayer 04 Leverkusen,FC Bayern München,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,31/03/2023,Eintracht Frankfurt,VfL Bochum 1848,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,01/04/2023,1. FC Union Berlin,VfB Stuttgart,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,01/04/2023,FC Bayern München,Borussia Dortmund,4,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,01/04/2023,FC Schalke 04,Bayer 04 Leverkusen,0,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,01/04/2023,RB Leipzig,1. FSV Mainz 05,0,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,01/04/2023,SC Freiburg,Hertha BSC,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,01/04/2023,VfL Wolfsburg,FC Augsburg,2,2,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,02/04/2023,1. FC Köln,Borussia Mönchengladbach,0,0,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,02/04/2023,SV Werder Bremen,TSG 1899 Hoffenheim,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,08/04/2023,1. FSV Mainz 05,SV Werder Bremen,2,2,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,08/04/2023,Bayer 04 Leverkusen,Eintracht Frankfurt,3,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,08/04/2023,Borussia Dortmund,1. FC Union Berlin,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,08/04/2023,FC Augsburg,1. FC Köln,1,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,08/04/2023,Hertha BSC,RB Leipzig,0,1,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,08/04/2023,SC Freiburg,FC Bayern München,0,1,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,09/04/2023,Borussia Mönchengladbach,VfL Wolfsburg,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,09/04/2023,TSG 1899 Hoffenheim,FC Schalke 04,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,09/04/2023,VfL Bochum 1848,VfB Stuttgart,2,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,14/04/2023,FC Schalke 04,Hertha BSC,5,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,15/04/2023,1. FC Köln,1. FSV Mainz 05,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,15/04/2023,Eintracht Frankfurt,Borussia Mönchengladbach,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,15/04/2023,FC Bayern München,TSG 1899 Hoffenheim,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,15/04/2023,RB Leipzig,FC Augsburg,3,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,15/04/2023,VfB Stuttgart,Borussia Dortmund,3,3,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,16/04/2023,1. FC Union Berlin,VfL Bochum 1848,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,16/04/2023,SV Werder Bremen,SC Freiburg,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,16/04/2023,VfL Wolfsburg,Bayer 04 Leverkusen,0,0,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,21/04/2023,FC Augsburg,VfB Stuttgart,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,22/04/2023,1. FSV Mainz 05,FC Bayern München,3,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,22/04/2023,Borussia Dortmund,Eintracht Frankfurt,4,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,22/04/2023,Hertha BSC,SV Werder Bremen,2,4,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,22/04/2023,TSG 1899 Hoffenheim,1. FC Köln,1,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,22/04/2023,VfL Bochum 1848,VfL Wolfsburg,1,5,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,23/04/2023,Bayer 04 Leverkusen,RB Leipzig,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,23/04/2023,Borussia Mönchengladbach,1. FC Union Berlin,0,1,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,23/04/2023,SC Freiburg,FC Schalke 04,4,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,28/04/2023,VfL Bochum 1848,Borussia Dortmund,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,29/04/2023,1. FC Köln,SC Freiburg,0,1,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,29/04/2023,1. FC Union Berlin,Bayer 04 Leverkusen,0,0,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,29/04/2023,Eintracht Frankfurt,FC Augsburg,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,29/04/2023,FC Schalke 04,SV Werder Bremen,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,29/04/2023,RB Leipzig,TSG 1899 Hoffenheim,1,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,29/04/2023,VfB Stuttgart,Borussia Mönchengladbach,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,30/04/2023,FC Bayern München,Hertha BSC,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,30/04/2023,VfL Wolfsburg,1. FSV Mainz 05,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,05/05/2023,1. FSV Mainz 05,FC Schalke 04,2,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,05/05/2023,Bayer 04 Leverkusen,1. FC Köln,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,06/05/2023,Borussia Mönchengladbach,VfL Bochum 1848,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,06/05/2023,FC Augsburg,1. FC Union Berlin,1,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,06/05/2023,Hertha BSC,VfB Stuttgart,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,06/05/2023,SC Freiburg,RB Leipzig,0,1,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,06/05/2023,SV Werder Bremen,FC Bayern München,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,06/05/2023,TSG 1899 Hoffenheim,Eintracht Frankfurt,3,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,07/05/2023,Borussia Dortmund,VfL Wolfsburg,6,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,12/05/2023,1. FC Köln,Hertha BSC,5,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,13/05/2023,1. FC Union Berlin,SC Freiburg,4,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,13/05/2023,Borussia Dortmund,Borussia Mönchengladbach,5,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,13/05/2023,Eintracht Frankfurt,1. FSV Mainz 05,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,13/05/2023,FC Bayern München,FC Schalke 04,6,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,13/05/2023,VfL Bochum 1848,FC Augsburg,3,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,13/05/2023,VfL Wolfsburg,TSG 1899 Hoffenheim,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,14/05/2023,RB Leipzig,SV Werder Bremen,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,14/05/2023,VfB Stuttgart,Bayer 04 Leverkusen,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,19/05/2023,SC Freiburg,VfL Wolfsburg,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,20/05/2023,FC Bayern München,RB Leipzig,1,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,20/05/2023,FC Schalke 04,Eintracht Frankfurt,2,2,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,20/05/2023,Hertha BSC,VfL Bochum 1848,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,20/05/2023,SV Werder Bremen,1. FC Köln,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,20/05/2023,TSG 1899 Hoffenheim,1. FC Union Berlin,4,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,21/05/2023,1. FSV Mainz 05,VfB Stuttgart,1,4,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,21/05/2023,Bayer 04 Leverkusen,Borussia Mönchengladbach,2,2,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,21/05/2023,FC Augsburg,Borussia Dortmund,0,3,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,27/05/2023,1. FC Köln,FC Bayern München,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,27/05/2023,1. FC Union Berlin,SV Werder Bremen,1,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,27/05/2023,Borussia Dortmund,1. FSV Mainz 05,2,2,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,27/05/2023,Borussia Mönchengladbach,FC Augsburg,2,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,27/05/2023,Eintracht Frankfurt,SC Freiburg,2,1,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,27/05/2023,RB Leipzig,FC Schalke 04,4,2,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,27/05/2023,VfB Stuttgart,TSG 1899 Hoffenheim,1,1,D,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,27/05/2023,VfL Bochum 1848,Bayer 04 Leverkusen,3,0,H,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,27/05/2023,VfL Wolfsburg,Hertha BSC,1,2,A,BUNDESLIGA,2022-23,openfootball
BUNDESLIGA,18/08/2023,SV Werder Bremen,FC Bayern München,0,4,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,19/08/2023,Bayer 04 Leverkusen,RB Leipzig,3,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,19/08/2023,Borussia Dortmund,1. FC Köln,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,19/08/2023,FC Augsburg,Borussia Mönchengladbach,4,4,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,19/08/2023,TSG 1899 Hoffenheim,SC Freiburg,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,19/08/2023,VfB Stuttgart,VfL Bochum 1848,5,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,19/08/2023,VfL Wolfsburg,1. FC Heidenheim 1846,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/08/2023,1. FC Union Berlin,1. FSV Mainz 05,4,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/08/2023,Eintracht Frankfurt,SV Darmstadt 98,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,25/08/2023,RB Leipzig,VfB Stuttgart,5,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,26/08/2023,1. FC Heidenheim 1846,TSG 1899 Hoffenheim,2,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,26/08/2023,1. FC Köln,VfL Wolfsburg,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,26/08/2023,Borussia Mönchengladbach,Bayer 04 Leverkusen,0,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,26/08/2023,SC Freiburg,SV Werder Bremen,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,26/08/2023,SV Darmstadt 98,1. FC Union Berlin,1,4,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,26/08/2023,VfL Bochum 1848,Borussia Dortmund,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,27/08/2023,1. FSV Mainz 05,Eintracht Frankfurt,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,27/08/2023,FC Bayern München,FC Augsburg,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,01/09/2023,Borussia Dortmund,1. FC Heidenheim 1846,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/09/2023,Bayer 04 Leverkusen,SV Darmstadt 98,5,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/09/2023,Borussia Mönchengladbach,FC Bayern München,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/09/2023,FC Augsburg,VfL Bochum 1848,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/09/2023,SV Werder Bremen,1. FSV Mainz 05,4,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/09/2023,TSG 1899 Hoffenheim,VfL Wolfsburg,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/09/2023,VfB Stuttgart,SC Freiburg,5,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/09/2023,1. FC Union Berlin,RB Leipzig,0,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/09/2023,Eintracht Frankfurt,1. FC Köln,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,15/09/2023,FC Bayern München,Bayer 04 Leverkusen,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/09/2023,1. FC Köln,TSG 1899 Hoffenheim,1,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/09/2023,1. FSV Mainz 05,VfB Stuttgart,1,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/09/2023,RB Leipzig,FC Augsburg,3,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/09/2023,SC Freiburg,Borussia Dortmund,2,4,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/09/2023,VfL Bochum 1848,Eintracht Frankfurt,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/09/2023,VfL Wolfsburg,1. FC Union Berlin,2,1,H,BUNDESLIGA,2023-24,openfootball
